%  Name/ID : Pilot 
%  Gender:  male
%  Age: 9
% weight(kg):0
% Height(cm):0
%  Wheel Size :24 in/540mm
%  Wheel Side :Right 
%  S/N :PRO00008
%  Comment:%  Data were taken at 00/00/0000 0:00:00 PM
% Comment : 
%%%%%
%Time(s) 	Push Start 	Push End 	Fx 	Fy 	Fz 	Tx 	Ty 	Tz 	Angle 
46.930000	0.000000	0.000000	1.645305	1.342422	-3.597417	-0.001441	0.029441	-0.087406	9969.606088
46.935000	0.000000	0.000000	1.412757	1.737967	-2.820261	-0.005038	0.023978	-0.110606	9971.918745
46.940000	0.000000	0.000000	1.111076	2.202290	-1.557639	-0.006440	0.020833	-0.133482	9973.149235
46.945000	0.000000	0.000000	0.839967	2.651543	-0.044357	-0.005474	0.021508	-0.150179	9973.852368
46.950000	0.000000	0.000000	0.699718	2.980097	1.387446	-0.001043	0.025716	-0.157151	9975.308078
46.955000	0.000000	0.000000	0.737961	3.075094	2.426582	0.007973	0.031886	-0.154482	9975.577248
46.960000	0.000000	0.000000	0.928184	2.848830	2.888901	0.021410	0.038369	-0.145834	9977.862438
46.965000	0.000000	0.000000	1.194488	2.289737	2.764510	0.037214	0.044579	-0.137252	9978.521631
46.970000	0.000000	0.000000	1.466903	1.508210	2.192353	0.052055	0.051350	-0.135148	9979.378577
46.975000	0.000000	0.000000	1.729599	0.730334	1.386064	0.062537	0.060205	-0.143895	9980.988100
46.980000	0.000000	0.000000	2.028318	0.220422	0.553133	0.066154	0.071985	-0.163874	9982.009841
46.985000	0.000000	0.000000	2.431892	0.167572	-0.159017	0.061710	0.085798	-0.191062	9983.449072
46.990000	0.000000	0.000000	2.972868	0.594397	-0.680080	0.049279	0.099119	-0.218343	9984.608147
46.995000	0.000000	0.000000	3.603326	1.340817	-1.009171	0.029980	0.108942	-0.237671	9984.970704
47.000000	0.000000	0.000000	4.192893	2.134816	-1.200788	0.005937	0.113075	-0.242102	9986.431907
47.005000	0.000000	0.000000	4.574766	2.707550	-1.350063	-0.019471	0.110748	-0.227483	9986.904328
47.010000	0.000000	0.000000	4.619523	2.899787	-1.568166	-0.041572	0.102479	-0.194052	9988.244677
47.015000	0.000000	0.000000	4.297827	2.720181	-1.942321	-0.055399	0.089646	-0.147491	9989.140078
47.020000	0.000000	0.000000	3.695590	2.329727	-2.491499	-0.057702	0.074120	-0.098288	9990.650722
47.025000	0.000000	0.000000	2.972740	1.960131	-3.139711	-0.048707	0.057992	-0.058908	9992.161363
47.030000	0.000000	0.000000	2.292893	1.805961	-3.726804	-0.032171	0.043381	-0.039732	9992.946898
47.035000	0.000000	0.000000	1.765738	1.934090	-4.062647	-0.013572	0.032251	-0.045692	9994.298238
47.040000	0.000000	0.000000	1.425901	2.246339	-4.007940	0.002419	0.026166	-0.075099	9995.759441
47.045000	0.000000	0.000000	1.244877	2.516522	-3.546482	0.013774	0.025983	-0.120888	9996.171435
47.050000	0.000000	0.000000	1.161062	2.487272	-2.812912	0.021422	0.031530	-0.173115	9998.022659
47.055000	0.000000	0.000000	1.112304	1.985313	-2.056805	0.027962	0.041357	-0.221314	9999.187227
47.060000	0.000000	0.000000	1.058266	1.014276	-1.551526	0.035521	0.052854	-0.256146	9999.560769
47.065000	0.000000	0.000000	0.988559	-0.214855	-1.485482	0.043968	0.062877	-0.270802	10001.032960
47.070000	0.000000	0.000000	0.919627	-1.345356	-1.887828	0.050654	0.068728	-0.262660	10002.362325
47.075000	0.000000	0.000000	0.882924	-2.016924	-2.624231	0.051992	0.069016	-0.234685	10003.598307
47.080000	0.000000	0.000000	0.906520	-2.021408	-3.458274	0.045905	0.063946	-0.195152	10004.746395
47.085000	0.000000	0.000000	0.998464	-1.384717	-4.141585	0.033479	0.054939	-0.154800	10005.806593
47.090000	0.000000	0.000000	1.144361	-0.335666	-4.493067	0.018747	0.043822	-0.122511	10006.636071
47.095000	0.000000	0.000000	1.320006	0.802922	-4.445742	0.006854	0.032096	-0.102097	10007.833601
47.100000	0.000000	0.000000	1.504734	1.730755	-4.055921	0.001835	0.020666	-0.092105	10008.745480
47.105000	0.000000	0.000000	1.683845	2.243974	-3.475791	0.005108	0.010097	-0.088281	10010.305562
47.110000	0.000000	0.000000	1.841531	2.261011	-2.896570	0.015212	0.001180	-0.086609	10011.667887
47.115000	0.000000	0.000000	1.951849	1.823875	-2.481614	0.028826	-0.004668	-0.084998	10012.294117
47.120000	0.000000	0.000000	1.978232	1.085257	-2.316696	0.042521	-0.005700	-0.083125	10013.420233
47.125000	0.000000	0.000000	1.888567	0.270914	-2.395746	0.054207	-0.000909	-0.081319	10014.502404
47.130000	0.000000	0.000000	1.677202	-0.380503	-2.641440	0.063387	0.008929	-0.079724	10016.260242
47.135000	0.000000	0.000000	1.378270	-0.678738	-2.946088	0.070265	0.021283	-0.078371	10017.628061
47.140000	0.000000	0.000000	1.065046	-0.525569	-3.212844	0.074619	0.033123	-0.077885	10017.485237
47.145000	0.000000	0.000000	0.840803	0.063006	-3.380204	0.075324	0.042439	-0.079958	10019.001373
47.150000	0.000000	0.000000	0.820816	0.956326	-3.425127	0.070791	0.048869	-0.086759	10019.896773
47.155000	0.000000	0.000000	1.093671	1.940447	-3.352955	0.059908	0.053206	-0.099335	10021.533761
47.160000	0.000000	0.000000	1.660390	2.787008	-3.184924	0.043021	0.056519	-0.115996	10023.621195
47.165000	0.000000	0.000000	2.379470	3.342327	-2.949070	0.022590	0.059750	-0.132018	10024.335317
47.170000	0.000000	0.000000	2.989363	3.579256	-2.676168	0.002938	0.063777	-0.141281	10025.917373
47.175000	0.000000	0.000000	3.247326	3.564749	-2.398883	-0.011313	0.069327	-0.139261	10027.493936
47.180000	0.000000	0.000000	3.068348	3.400892	-2.147821	-0.017286	0.076892	-0.125680	10029.059512
47.185000	0.000000	0.000000	2.534258	3.207360	-1.939851	-0.015073	0.086845	-0.105023	10030.608609
47.190000	0.000000	0.000000	1.820169	3.103925	-1.764946	-0.007665	0.098993	-0.084427	10032.135732
47.195000	0.000000	0.000000	1.126122	3.158646	-1.586901	0.000273	0.111587	-0.070193	10033.635389
47.200000	0.000000	0.000000	0.620249	3.348410	-1.365863	0.004465	0.121144	-0.064904	10035.102086
47.205000	0.000000	0.000000	0.392004	3.571379	-1.088963	0.002929	0.123770	-0.066526	10036.530331
47.210000	0.000000	0.000000	0.437032	3.700507	-0.783786	-0.003352	0.117270	-0.069701	10037.914629
47.215000	0.000000	0.000000	0.680437	3.644020	-0.504254	-0.011389	0.102655	-0.068512	10039.249488
47.220000	0.000000	0.000000	1.011785	3.387144	-0.301911	-0.018021	0.084050	-0.059425	10040.529415
47.225000	0.000000	0.000000	1.308022	3.001602	-0.201230	-0.021384	0.066911	-0.043087	10041.748915
47.230000	0.000000	0.000000	1.454412	2.616216	-0.187473	-0.021324	0.055224	-0.024202	10042.902496
47.235000	0.000000	0.000000	1.374544	2.361401	-0.208448	-0.018983	0.049242	-0.009525	10043.325470
47.240000	0.000000	0.000000	1.060204	2.315704	-0.192432	-0.016108	0.045272	-0.004854	10044.951481
47.245000	0.000000	0.000000	0.585369	2.476759	-0.082709	-0.014336	0.037916	-0.012401	10046.154484
47.250000	0.000000	0.000000	0.089752	2.766069	0.122145	-0.014413	0.023508	-0.029713	10047.198219
47.255000	0.000000	0.000000	-0.268424	3.062064	0.346295	-0.015528	0.002716	-0.050531	10047.901344
47.260000	0.000000	0.000000	-0.371955	3.245009	0.456484	-0.015282	-0.019282	-0.067149	10048.598976
47.265000	0.000000	0.000000	-0.191855	3.236972	0.325311	-0.010663	-0.035157	-0.073313	10050.307384
47.270000	0.000000	0.000000	0.199450	3.024025	-0.092467	0.000298	-0.039015	-0.066585	10051.274216
47.275000	0.000000	0.000000	0.658033	2.653763	-0.717601	0.017033	-0.029294	-0.049377	10052.213547
47.280000	0.000000	0.000000	1.028970	2.210282	-1.368248	0.035972	-0.009501	-0.028256	10054.053791
47.285000	0.000000	0.000000	1.205928	1.778653	-1.836257	0.051463	0.013445	-0.011667	10054.707478
47.290000	0.000000	0.000000	1.163043	1.414921	-1.976302	0.057854	0.032271	-0.006808	10056.289543
47.295000	0.000000	0.000000	0.952582	1.133653	-1.765600	0.051915	0.042230	-0.016886	10058.069363
47.300000	0.000000	0.000000	0.670645	0.917542	-1.314378	0.034418	0.042561	-0.039909	10057.822170
47.305000	0.000000	0.000000	0.407641	0.742090	-0.828582	0.009989	0.036054	-0.069497	10059.365749
47.310000	0.000000	0.000000	0.211656	0.599922	-0.538514	-0.014813	0.027140	-0.097315	10060.969788
47.315000	0.000000	0.000000	0.073828	0.512665	-0.616603	-0.034165	0.019623	-0.116171	10061.260925
47.320000	0.000000	0.000000	-0.065224	0.525418	-1.112270	-0.045138	0.015202	-0.122612	10062.793552
47.325000	0.000000	0.000000	-0.286355	0.685503	-1.924416	-0.048665	0.013372	-0.118116	10063.535130
47.330000	0.000000	0.000000	-0.649766	1.014044	-2.819111	-0.049246	0.012600	-0.108349	10064.633797
47.335000	0.000000	0.000000	-1.153036	1.480256	-3.492671	-0.053342	0.011937	-0.100551	10065.732430
47.340000	0.000000	0.000000	-1.703115	1.988471	-3.672365	-0.066466	0.011885	-0.099934	10066.776165
47.345000	0.000000	0.000000	-2.126339	2.390753	-3.226687	-0.089835	0.013952	-0.106836	10068.506512
47.350000	0.000000	0.000000	-2.233722	2.532470	-2.236789	-0.118545	0.019402	-0.116430	10068.726238
47.355000	0.000000	0.000000	-1.915176	2.317962	-0.987337	-0.142864	0.028142	-0.121340	10069.929276
47.360000	0.000000	0.000000	-1.202794	1.763693	0.127032	-0.152324	0.038459	-0.115607	10071.709095
47.365000	0.000000	0.000000	-0.268281	1.008021	0.741488	-0.140425	0.047714	-0.097734	10071.917835
47.370000	0.000000	0.000000	0.640503	0.270169	0.651159	-0.107521	0.053510	-0.071472	10073.626244
47.375000	0.000000	0.000000	1.292214	-0.224381	-0.115591	-0.060809	0.054605	-0.044362	10075.005028
47.380000	0.000000	0.000000	1.545334	-0.323496	-1.306646	-0.011802	0.051129	-0.024875	10075.796078
47.385000	0.000000	0.000000	1.375954	-0.004459	-2.535676	0.027493	0.044129	-0.019274	10076.460751
47.390000	0.000000	0.000000	0.871013	0.615220	-3.418953	0.048293	0.034819	-0.029302	10077.509945
47.395000	0.000000	0.000000	0.199013	1.319475	-3.709262	0.047442	0.024174	-0.051489	10079.229340
47.400000	0.000000	0.000000	-0.437937	1.875186	-3.379115	0.027884	0.013149	-0.078398	10080.168705
47.405000	0.000000	0.000000	-0.856841	2.121820	-2.623417	-0.002656	0.003226	-0.101396	10081.531010
47.410000	0.000000	0.000000	-0.940896	2.027649	-1.781430	-0.034171	-0.003318	-0.113682	10082.508827
47.415000	0.000000	0.000000	-0.675372	1.684990	-1.210569	-0.057251	-0.003847	-0.112247	10082.431923
47.420000	0.000000	0.000000	-0.149877	1.253494	-1.162999	-0.065581	0.003375	-0.098293	10084.277626
47.425000	0.000000	0.000000	0.482313	0.886829	-1.710860	-0.057478	0.017747	-0.076454	10084.612709
47.430000	0.000000	0.000000	1.060578	0.675210	-2.741827	-0.036090	0.035951	-0.053370	10086.875961
47.435000	0.000000	0.000000	1.463195	0.620089	-4.014702	-0.008184	0.053171	-0.035875	10087.095688
47.440000	0.000000	0.000000	1.637985	0.643551	-5.240706	0.018115	0.065130	-0.029071	10088.749130
47.445000	0.000000	0.000000	1.612313	0.625749	-6.156090	0.035836	0.069632	-0.034687	10089.029282
47.450000	0.000000	0.000000	1.476288	0.458016	-6.571897	0.040996	0.066869	-0.050333	10090.633320
47.455000	0.000000	0.000000	1.342151	0.094031	-6.404695	0.033201	0.058737	-0.070176	10091.907768
47.460000	0.000000	0.000000	1.293309	-0.421555	-5.693860	0.015109	0.047923	-0.087034	10093.297539
47.465000	0.000000	0.000000	1.348322	-0.959675	-4.602027	-0.008589	0.037201	-0.094964	10093.901821
47.470000	0.000000	0.000000	1.460853	-1.347340	-3.387984	-0.032196	0.028942	-0.091160	10094.736782
47.475000	0.000000	0.000000	1.551121	-1.430161	-2.344941	-0.049999	0.024735	-0.076528	10096.104614
47.480000	0.000000	0.000000	1.548595	-1.134630	-1.714106	-0.057424	0.025157	-0.055171	10096.851685
47.485000	0.000000	0.000000	1.426913	-0.501382	-1.602961	-0.052308	0.029808	-0.033226	10098.917149
47.490000	0.000000	0.000000	1.215790	0.327720	-1.943264	-0.035920	0.037541	-0.017245	10099.774082
47.495000	0.000000	0.000000	0.984886	1.159052	-2.509423	-0.013164	0.046623	-0.012257	10101.328682
47.500000	0.000000	0.000000	0.810883	1.804638	-2.990837	0.008505	0.054507	-0.020017	10101.691231
47.505000	0.000000	0.000000	0.744662	2.123461	-3.087219	0.021470	0.057296	-0.038202	10102.701990
47.510000	0.000000	0.000000	0.794109	2.045374	-2.590239	0.020914	0.049522	-0.061061	10104.432371
47.515000	0.000000	0.000000	0.929170	1.587054	-1.430370	0.007084	0.025161	-0.081420	10106.695589
47.520000	0.000000	0.000000	1.095797	0.854433	0.311787	-0.014499	-0.019796	-0.093198	10105.602432
47.525000	0.000000	0.000000	1.228277	0.020463	2.421808	-0.035289	-0.084073	-0.093406	10106.585726
47.530000	0.000000	0.000000	1.266674	-0.718456	4.590931	-0.047360	-0.159143	-0.082991	10107.431673
47.535000	0.000000	0.000000	1.178529	-1.194529	6.477292	-0.046618	-0.230188	-0.066432	10108.574268
47.540000	0.000000	0.000000	0.972369	-1.312830	7.780242	-0.034183	-0.280012	-0.050323	10110.233238
47.545000	0.000000	0.000000	0.694953	-1.073495	8.308246	-0.015605	-0.294418	-0.041224	10112.095438
47.550000	0.000000	0.000000	0.414060	-0.566732	8.019970	0.001596	-0.267195	-0.043251	10111.617533
47.555000	0.000000	0.000000	0.199059	0.058780	7.026206	0.011187	-0.203094	-0.056337	10114.012587
47.560000	0.000000	0.000000	0.109872	0.647786	5.552142	0.011033	-0.117258	-0.076195	10115.396881
47.565000	0.000000	0.000000	0.188958	1.090954	3.879586	0.003982	-0.030401	-0.096234	10116.792179
47.570000	0.000000	0.000000	0.446749	1.353405	2.301013	-0.003997	0.038619	-0.110451	10116.462572
47.575000	0.000000	0.000000	0.847634	1.470205	1.093953	-0.007595	0.079143	-0.115819	10118.456625
47.580000	0.000000	0.000000	1.310174	1.515099	0.487534	-0.005559	0.090959	-0.113105	10118.703817
47.585000	0.000000	0.000000	1.725121	1.558303	0.599712	-0.001588	0.082123	-0.105994	10119.615700
47.590000	0.000000	0.000000	1.986344	1.635537	1.372743	-0.002283	0.064343	-0.099187	10122.653471
47.595000	0.000000	0.000000	2.020961	1.738649	2.563208	-0.013524	0.048344	-0.096478	10121.153803
47.600000	0.000000	0.000000	1.809016	1.827199	3.816755	-0.037236	0.040728	-0.099501	10123.702682
47.605000	0.000000	0.000000	1.391308	1.853809	4.802611	-0.070046	0.042656	-0.107393	10123.482956
47.610000	0.000000	0.000000	0.861185	1.786934	5.340723	-0.104263	0.050164	-0.117283	10125.367128
47.615000	0.000000	0.000000	0.343248	1.624022	5.449976	-0.130514	0.055872	-0.125378	10125.114443
47.620000	0.000000	0.000000	-0.030406	1.398268	5.286244	-0.140753	0.051981	-0.128247	10126.647053
47.625000	0.000000	0.000000	-0.144307	1.174043	5.006946	-0.130637	0.033978	-0.123755	10128.844353
47.630000	0.000000	0.000000	0.069529	1.020772	4.649805	-0.100789	0.003537	-0.111279	10129.371714
47.635000	0.000000	0.000000	0.600211	0.975012	4.106804	-0.056771	-0.031315	-0.091380	10129.662851
47.640000	0.000000	0.000000	1.347560	1.017423	3.210278	-0.007681	-0.059494	-0.065493	10131.167995
47.645000	0.000000	0.000000	2.144445	1.079357	1.871815	0.036381	-0.072011	-0.036013	10131.349287
47.650000	0.000000	0.000000	2.804554	1.078831	0.181471	0.067230	-0.065921	-0.006540	10133.546570
47.655000	0.000000	0.000000	3.172500	0.963468	-1.594059	0.080718	-0.044873	0.018365	10134.617754
47.660000	0.000000	0.000000	3.154542	0.727399	-3.109303	0.077200	-0.016530	0.034214	10134.837498
47.665000	0.000000	0.000000	2.733355	0.403810	-4.076635	0.060570	0.010978	0.038044	10136.298697
47.670000	0.000000	0.000000	1.979532	0.058605	-4.373050	0.036900	0.031619	0.029570	10136.974373
47.675000	0.000000	0.000000	1.053874	-0.212651	-4.070431	0.013339	0.042580	0.011635	10139.512249
47.680000	0.000000	0.000000	0.181127	-0.307969	-3.380921	-0.002986	0.044468	-0.010155	10139.918743
47.685000	0.000000	0.000000	-0.410337	-0.167205	-2.550447	-0.006571	0.040924	-0.028631	10140.209881
47.690000	0.000000	0.000000	-0.560102	0.191236	-1.761025	0.004506	0.037397	-0.037078	10140.874571
47.695000	0.000000	0.000000	-0.226982	0.676510	-1.095926	0.027207	0.038965	-0.031814	10143.126802
47.700000	0.000000	0.000000	0.495888	1.159666	-0.575783	0.053715	0.047879	-0.014427	10144.533070
47.705000	0.000000	0.000000	1.403586	1.507931	-0.218565	0.073711	0.062196	0.007711	10144.412220
47.710000	0.000000	0.000000	2.236806	1.618784	-0.063153	0.078318	0.076466	0.023572	10145.516363
47.715000	0.000000	0.000000	2.761703	1.457624	-0.142299	0.064070	0.084308	0.022769	10146.972069
47.720000	0.000000	0.000000	2.844611	1.077807	-0.446219	0.034536	0.081577	0.000228	10147.697184
47.725000	0.000000	0.000000	2.493637	0.608925	-0.920803	-0.001501	0.068522	-0.040898	10148.751888
47.730000	0.000000	0.000000	1.851904	0.217250	-1.500219	-0.034163	0.049890	-0.089482	10150.597626
47.735000	0.000000	0.000000	1.143020	0.041547	-2.139579	-0.056457	0.032842	-0.129908	10150.789886
47.740000	0.000000	0.000000	0.589441	0.130272	-2.818167	-0.066189	0.023648	-0.147551	10151.190887
47.745000	0.000000	0.000000	0.338121	0.426425	-3.512924	-0.065338	0.024956	-0.134265	10153.844137
47.750000	0.000000	0.000000	0.421263	0.804866	-4.168616	-0.057792	0.035121	-0.091966	10153.712284
47.755000	0.000000	0.000000	0.762378	1.129681	-4.692809	-0.046865	0.049603	-0.032954	10155.189980
47.760000	0.000000	0.000000	1.220152	1.309704	-4.979037	-0.033797	0.063024	0.023433	10156.200739
47.765000	0.000000	0.000000	1.646776	1.332097	-4.936400	-0.017973	0.070559	0.056945	10157.409252
47.770000	0.000000	0.000000	1.933597	1.256074	-4.503494	0.001375	0.068476	0.053234	10158.310148
47.775000	0.000000	0.000000	2.030048	1.175012	-3.646399	0.023303	0.054420	0.008818	10158.892424
47.780000	0.000000	0.000000	1.940078	1.172869	-2.359741	0.044470	0.028075	-0.067597	10160.265732
47.785000	0.000000	0.000000	1.710281	1.297361	-0.686339	0.059940	-0.007729	-0.157779	10161.144655
47.790000	0.000000	0.000000	1.419247	1.557833	1.251232	0.064784	-0.046240	-0.239675	10162.204853
47.795000	0.000000	0.000000	1.165359	1.935780	3.234027	0.055557	-0.077511	-0.294283	10164.045097
47.800000	0.000000	0.000000	1.044748	2.387570	4.970893	0.031252	-0.091286	-0.311346	10164.413139
47.805000	0.000000	0.000000	1.118691	2.840314	6.163842	-0.006112	-0.081092	-0.291772	10165.599680
47.810000	0.000000	0.000000	1.385157	3.197716	6.586414	-0.051226	-0.047352	-0.245933	10166.907070
47.815000	0.000000	0.000000	1.775601	3.361081	6.143512	-0.095994	0.002324	-0.188796	10167.406965
47.820000	0.000000	0.000000	2.182306	3.266482	4.899996	-0.131115	0.055850	-0.134273	10168.884644
47.825000	0.000000	0.000000	2.500010	2.920165	3.075516	-0.148468	0.100975	-0.091215	10171.840017
47.830000	0.000000	0.000000	2.660204	2.392906	0.999500	-0.143607	0.129149	-0.062240	10170.488665
47.835000	0.000000	0.000000	2.644081	1.782464	-0.972565	-0.117354	0.137366	-0.045105	10171.763096
47.840000	0.000000	0.000000	2.475104	1.189911	-2.557819	-0.075743	0.127770	-0.035391	10173.427559
47.845000	0.000000	0.000000	2.205217	0.712784	-3.619543	-0.028409	0.105895	-0.029053	10174.723963
47.850000	0.000000	0.000000	1.903693	0.430648	-4.181418	0.013943	0.078639	-0.023929	10175.784161
47.855000	0.000000	0.000000	1.643882	0.380149	-4.376537	0.042321	0.052568	-0.019962	10176.393919
47.860000	0.000000	0.000000	1.482527	0.538330	-4.360951	0.051725	0.032653	-0.018382	10178.107803
47.865000	0.000000	0.000000	1.439271	0.828539	-4.241453	0.042131	0.021405	-0.020271	10178.261612
47.870000	0.000000	0.000000	1.490724	1.146575	-4.054389	0.017907	0.018538	-0.025304	10179.761280
47.875000	0.000000	0.000000	1.583403	1.397458	-3.795228	-0.013796	0.021367	-0.031522	10180.085377
47.880000	0.000000	0.000000	1.658157	1.525727	-3.466926	-0.044913	0.026026	-0.036407	10182.788048
47.885000	0.000000	0.000000	1.676108	1.519758	-3.110316	-0.068285	0.029055	-0.038427	10182.425499
47.890000	0.000000	0.000000	1.634196	1.396110	-2.799617	-0.079379	0.028625	-0.037871	10183.919657
47.895000	0.000000	0.000000	1.560395	1.190184	-2.612332	-0.077535	0.024857	-0.036471	10185.177608
47.900000	0.000000	0.000000	1.494335	0.955045	-2.596478	-0.066150	0.019247	-0.036241	10186.743195
47.905000	0.000000	0.000000	1.470496	0.747384	-2.752903	-0.051401	0.013777	-0.038465	10186.979401
47.910000	0.000000	0.000000	1.510541	0.602634	-3.035768	-0.039820	0.010297	-0.043372	10187.319977
47.915000	0.000000	0.000000	1.618252	0.524244	-3.364553	-0.035859	0.010261	-0.050312	10189.791935
47.920000	0.000000	0.000000	1.777175	0.490362	-3.642301	-0.040775	0.014399	-0.057933	10190.407187
47.925000	0.000000	0.000000	1.954705	0.466743	-3.780873	-0.053067	0.022111	-0.064264	10190.857626
47.930000	0.000000	0.000000	2.108450	0.428136	-3.732279	-0.069463	0.031066	-0.067105	10192.544062
47.935000	0.000000	0.000000	2.195083	0.379650	-3.513790	-0.085534	0.037645	-0.064928	10193.148310
47.940000	0.000000	0.000000	2.183295	0.361055	-3.208856	-0.096086	0.038349	-0.057846	10194.823759
47.945000	0.000000	0.000000	2.066173	0.430146	-2.937378	-0.096000	0.031536	-0.047780	10195.664230
47.950000	0.000000	0.000000	1.869719	0.629135	-2.808958	-0.081824	0.018422	-0.037491	10196.718935
47.955000	0.000000	0.000000	1.652107	0.951390	-2.883530	-0.053491	0.002685	-0.029122	10198.042805
